product_uid,name,value
100390.0,Indoor/Outdoor,Indoor
100390.0,Maximum Temperature  (F),160
100390.0,MFG Brand Name,Rheem
100390.0,Minimum Temperature (F),45
100390.0,Product Depth (in.),19.5
100390.0,Product Height (in.),60.25
100390.0,Product Weight (lb.),135
100390.0,Product Width (in.),19.5
100390.0,Recovery Rate at 90F Rise (gallons/hour),40.4
100390.0,Tank Capacity (gallons),40
100390.0,Tank Valve Size (in.),.75
100390.0,Water Connection Location,Top
100390.0,Water Connection Size (in.),.75
100390.0,Water Heater Features,"LoNox,Overheat Protection,Pilot Light Window,Pilot Reset Button,Self Cleaning,Temperature Pressure Relief Valve"
100390.0,Water Heater Profile,Tall
100391.0,Application,Door & Window
100391.0,Bullet01,Vinyl is durable and easy to clean
100391.0,Bullet02,White finish is both paintable and stainable
100391.0,Bullet03,Moisture rot and termite resistant
100391.0,Bullet04,Cuts like wood with no special tools required
100391.0,Bullet05,Easily installed with nails or glue
100391.0,Bullet06,Will not split or crack
100391.0,Bullet07,For use around windows and doors
100391.0,Bullet08,Interior or exterior use
100391.0,Bullet09,108 in. Length
100391.0,Bullet10,Pre-mitered kit to fit any 3 ft. or smaller door casing
100391.0,Bullet20,Note: Product may vary by store
100391.0,Color Family,White
100391.0,Finish,Primed
100391.0,Finish Type,Primed
100391.0,Flexible,No
100391.0,Interior/Exterior,Exterior
100391.0,Kits,Yes
100391.0,Material,Composite
100391.0,MFG Brand Name,Veranda
100391.0,Moisture Resistant,Yes
100391.0,Moulding Features,"Moisture Resistant,Rot Resistant,Termite Resistant"
100391.0,Moulding Type,Brick
100391.0,Paintable/Stainable,Yes
100391.0,Pattern Number,713717017
100391.0,Prefinished,Yes
100391.0,Pro Pack,No
100391.0,Product Depth (in.),1.234
100391.0,Product Height (in.),84
100391.0,Product Length (in.),84
100391.0,Product Width (in.),1.985
100391.0,Rot Resistant,Yes
100391.0,Sell Pack Options,Kit
100391.0,Termite Resistant,Yes
100392.0,Bag Capacity/Dry Volume (cu. ft.),.66 cu ft
100392.0,Bullet01,Protects against over and under-watering
100392.0,Bullet02,Feeds up to 6 months
100392.0,Bullet03,Grows plants twice as big
100392.0,Bullet04,Absorbs up to 25% more water than basic potting soil
100392.0,Fertilizer Enriched,No
100392.0,MFG Brand Name,Miracle-Gro
100392.0,Moisture Control,Yes
100392.0,Mulch and Soil Council Certified,Yes
100392.0,Organic,No
100392.0,Package Quantity,1
100392.0,Product Depth (in.),4
100392.0,Product Height (in.),36
100392.0,Product Width (in.),21
100392.0,Soil Type,Potting
100393.0,Bullet01,"Use to roll vinyl floor covering, carpet and wall covering"
100393.0,Bullet02,7-1/2 in. wide rollers
100393.0,Bullet03,Twist-lock handle extends to 17-27 in.
100393.0,Bullet04,"Non-marking, segmented rollers"
100393.0,Flooring Product Type,Vinyl Tool
100393.0,Flooring Product Type,Vinyl Sheet
100393.0,Material,Steel
100393.0,MFG Brand Name,Roberts
100393.0,Product Type,Floor roller for vinyl
100393.0,Product Weight (lb.),2
100393.0,Product Width (in.),2.5
100393.0,Vinyl Tool Type,Miscellaneous Tool
100394.0,Alarm,No
100394.0,Bullet01,16 GPM water flow rate at 15 psi drop helps provide minimal pressure drop to your shower and appliances
100394.0,Bullet02,Regeneration uses 16.4 Gal. in as little as 19-1/2 minutes to help you save water and time
100394.0,Bullet03,Compact design helps save space
100394.0,Bullet04,Factory-installed bypass helps extend the longevity of the filter
100394.0,Bullet05,Reduces iron by 10 PPM for clear water
100394.0,Bullet06,Safety shut-off system helps provide safe operation
100394.0,Bullet07,Includes do-it-yourself installation DVD to help make installation easy
100394.0,Color Family,Beige / Cream
100394.0,Indicator light(s),No
100394.0,Installation kit included,No
100394.0,Iron reduction (ppm),10
100394.0,Maximum hardness removal (grains per gallon),70
100394.0,MFG Brand Name,Waterboss
100394.0,Output betweeen refills (gallons),1400
100394.0,Permanent settings memory,No
100394.0,Product Depth (in.),18.75
100394.0,Product Height (in.),25.75
100394.0,Product Weight (lb.),80
100394.0,Product Width (in.),14.75 in
100394.0,Programmable,Yes
100394.0,Quantity (cu. ft.),.7
100394.0,Regeneration time (min.),19.5
100394.0,Tank Length (in.),22
100394.0,Tank Width (in.),10
100394.0,Voltage (volts),12
100394.0,Water required for regeneration (gallons),16.4
100395.0,ASTM D 3273 test results,pass per ASTM E-2180 and ASTM G-21
100395.0,Bullet01,"New formula - Same durable performance with faster, easier installation"
100395.0,Bullet02,"Creates a smooth, level, stable surface for installing tile or stone on walls, floors or countertops"
100395.0,Bullet03,3 ft. x 5 ft. coverage area
100395.0,Bullet04,"Composed of stable Portland cement, aggregates and reinforcement"
100395.0,Bullet05,3 ft. x 5 ft. coverage area.
100395.0,Bullet06,"Protects against excessive moisture in wet areas such as showers, saunas and steam rooms"
100395.0,Commercial / Residential,Commercial / Residential
100395.0,Flooring Product Type,Backer Board
100395.0,Form,Cement
100395.0,MFG Brand Name,Custom Building Products
100395.0,Moisture Resistant,Yes
100395.0,Product Length (in.),60
100395.0,Product Thickness,1/4 in.
100395.0,Product Weight (lb.),25.6
100395.0,Product Width (in.),36
100396.0,Base Required,Yes
100396.0,Bullet01,Concrete utility block system use one size or all four to build your project
100396.0,Bullet02,"Easy to assemble no cutting, just stack them and bond with adhesive"
100396.0,Bullet03,Create your own project endless variety of possibilities
100396.0,Bullet04,Rugged texture for natural appearance
100396.0,Bullet05,Pallet contains 144 pieces of stone
100396.0,Color Family,Brown
100396.0,Color/Finish,Brown
100396.0,Concrete Type,Drycast
100396.0,Fixative Required,No
100396.0,Landscape Supply Type,Retaining Wall Block
100396.0,Material,Concrete
100396.0,Maximum Build Height (ft.),2
100396.0,MFG Brand Name,Pavestone Rumblestone
100396.0,Packaging Type,Individual
100396.0,Product Depth (in.),7
100396.0,Product Height (in.),3.5
100396.0,Product Length (in.),7
100396.0,Product Weight (lb.),14.1
100396.0,Product Width (in.),7
100396.0,Set Requirements,
100396.0,Shape,Square
100396.0,Square Feet per Piece,0.48
100396.0,Textured,Yes
100396.0,Vehicular Traffic Rated,No
100396.0,Width,7 in
100397.0,Bullet01,Great for crafts and hobbies
100397.0,Bullet02,"Can be used to create countertops, workbench tops and pet-house roofs"
100397.0,Bullet03,Made of 22-Gauge steel
100397.0,Bullet04,Can be welded
100397.0,Bullet05,Resists rust
100397.0,Bullet06,Durable and strong
100397.0,Bullet07,Easy to form and cut
100397.0,Corrosion Resistant,Yes
100397.0,Fastener Type,Metal Stock
100397.0,Finish Family,Unfinished
100397.0,Gauge,22
100397.0,Indoor/Outdoor,Indoor/Outdoor
100397.0,Material,Steel
100397.0,Measurement Standard,USS
100397.0,Metal Stock Type,Sheet Metal
100397.0,MFG Brand Name,MD Building Products
100397.0,Package Quantity,1
100397.0,Perforated,No
100397.0,Product Depth (in.),0.03
100397.0,Product Height (in.),24
100397.0,Product Length (in.),24 in
100397.0,Product Thickness (in.),0.03 in
100397.0,Product Weight (lb.),2.5 lb
100397.0,Product Width (in.),12 in
100397.0,Weldable,Yes
100397.0,Width (in) x Length (in),12in x 24 in
100398.0,Assembled Depth (in.),1.63 in
100398.0,Assembled Height (in.),5.25 in
100398.0,Assembled Width (in.),3.5 in
100398.0,Bullet01,Ideal for securely fastening 12 - 20-gauge metal to metal
100398.0,Bullet02,Excellent for use in HVAC and electrical applications
100398.0,Bullet03,"Great for use with overhead steel doors, hinges and latches"
100398.0,Bullet04,Made of steel
100398.0,Bullet05,Zinc plated
100398.0,Bullet06,Self-tapping/self-drilling design
100398.0,Bullet07,Engineered drill point helps size the hole for threads
100398.0,Bullet08,Engineered flute helps remove material
100398.0,Bullet09,No pre-drilling necessary
100398.0,Bullet10,Installs with a standard screw gun and a 1/4 in. hex drive bit (screw gun and bit are not included)
100398.0,Coated,N
100398.0,Drive Style,External Hex
100398.0,Driver bit included,No
100398.0,Fastener Callout Size,#8 x 1 In.
100398.0,Fastener Head Style,Hex
100398.0,Fastener length (in.),1
100398.0,Fastener Plating,Zinc
100398.0,Fastener Thread Type,Fine
100398.0,Fastener Type,Self-Drilling Screw
100398.0,Fastener/Connector Material,Steel
100398.0,Finish,Zinc
100398.0,Finish Family,Metallic
100398.0,Head diameter (in.),.313
100398.0,Head Style,Flange Hex
100398.0,Indoor/Outdoor,Indoor
100398.0,Measurement Standard,SAE
100398.0,MFG Brand Name,Teks
100398.0,Package Quantity,170
100398.0,Primary Use,Metal to metal fastening
100398.0,Product Weight (lb.),.005
100398.0,Screw Length,1 in
100398.0,Self drilling,Yes
100398.0,Self tapping,Yes
100398.0,Size,#8
100398.0,Tamper Resistant,No
100399.0,Bowl Height,Comfort Height
100399.0,Bowl Height (in.),16.5
100399.0,Bowl Shape,Elongated
100399.0,Bullet01,"Includes decorative slow close seat that features a seamless, concealing lid and EverClean surface which helps keep the seat cleaner longer"
100399.0,Bullet02,Optum VorMax flush technology cleans 2x better than conventional toilets
100399.0,Bullet03,"VorMax flush technology delivers a powerful jet of water that scrubs the bowl clean from top to bottom, removing everything in its path"
100399.0,Bullet04,"CleanCurve rim design eliminates hidden, hard-to-reach surfaces where dirt and buildup hide"
100399.0,Bullet05,"EverClean surface is super smooth and easier to keep clean, even after years of use; plus, the permanent EverClean antimicrobial surface inhibits the growth of stain and odor causing bacteria on the surface"
100399.0,Bullet06,"Industry-leading flush technology saves water without losing performance. It uses just 1.28 Gal. of water per flush, a 20% savings compared to 1.6 GPF toilets; a 20% savings in water usage translates to money saving"
100399.0,Bullet07,"Comfortable right height, elongated bowl is ADA compliant which can help make getting on and off of the toilet easier"
100399.0,Bullet08,"Easy installation. Complete toilet includes everything you need for installation, including the seat and wax ring"
100399.0,Bullet09,"Features dual-injection flush valves that open almost simultaneously, delivering water to the bowl in two ways, to the jet hole for a powerful vortex scouring action in the bowl and to the trap way to create the siphon which disposes of all the waste"
100399.0,Bullet10,Superior waste removal with a 2-1/16 in. smooth fully glazed trap way outlet
100399.0,Bullet11,Chrome handle
100399.0,Bullet12,100% factory flush tested
100399.0,Bullet13,"Warranty: lifetime on chinaware, 10-year on all mechanical parts, 1-year on seat"
100399.0,Certifications and Listings,"ADA Compliant,EPA Approved,IAPMO Certified"
100399.0,Color Family,White
100399.0,Color/Finish,White
100399.0,Commercial / Residential,Residential
100399.0,Flush Valve Size (in.),3.5
100399.0,Flushing Mechanism,Gravity Flush
100399.0,Flushing Technology,Gravity Fed
100399.0,Flushing Type,Single Flush
100399.0,Gallons Per Flush,1.28
100399.0,MaP Performance Rating,1000
100399.0,Material,Vitreous China
100399.0,MFG Brand Name,American Standard
100399.0,Mount Location,Floor Mount
100399.0,Product Depth (in.),30.625
100399.0,Product Height (in.),30.75
100399.0,Product Weight (lb.),92
100399.0,Product Width (in.),18
100399.0,Rough In Size,12
100399.0,Toilet Features,"Antimicrobial,Complete Kit"
100399.0,Toilet Included Components,"Handle,Seat"
100399.0,Trip Lever Location,Left Front
100400.0,Bullet01,"Great for use anywhere, in ground and in container for all flowers, vegetables, trees, shrubs, and houseplants"
100400.0,Bullet02,Covers up to 135 sq. ft. Surface application rate equals 4.8 oz. per 10 sq. ft.
100400.0,Bullet03,Easy-to-use shaker provides a quick and clean way to feed your plants
100400.0,Bullet04,Prevents overfeeding and burning when used as directed
100400.0,Bullet05,Feeds continuously for up to 3 months
100400.0,Bullet06,12-4-8 fertilizer analysis provides nutrients plants need to flourish
100400.0,Dry Fertilizer Type,Dry Plant Fertilizer
100400.0,Longevity (weeks),12
100400.0,MFG Brand Name,Miracle-Gro
100400.0,Moss control,No
100400.0,Organic,No
100400.0,Package Size (lb.),4.5
100400.0,Plant type,Multi-Purpose
100400.0,Pre-emergent weed control,No
100400.0,Product Depth (in.),4.125
100400.0,Product Height (in.),9.8
100400.0,Product Width (in.),7.5
100400.0,Season use,All-season
100400.0,Time release,Fast release
100400.0,Use on vegetables,Yes
100400.0,Water Soluble,No
100401.0,Batteries Included,Yes
100401.0,Battery Amp Hours,1.3
100401.0,Battery Power Type,Lithium Ion
100401.0,Battery Size,Lithium Ion
100401.0,Bullet01,2-speed gearbox (200/600 RPM) (no load speed) for a wide range of applications
100401.0,Bullet02,1/4 in. hex collet for fast and convenient bit changes
100401.0,Bullet03,2-finger trigger for added speed control
100401.0,Bullet04,New and improved GRIPZONE over mold for optimum grip and user comfort
100401.0,Bullet05,"HP44L screwdriver, charger, (2) screwdriver bits and operator’s manual"
100401.0,Bullet06,QUICKTURN allows for easy change between standard driver to stick driver
100401.0,Certifications and Listings,1-UL Listed
100401.0,Charger Included,Yes
100401.0,Chuck Size,1/4 In.
100401.0,Chuck Type,Hex
100401.0,Color Family,Green
100401.0,Cordless Tool Type,Drill/Driver
100401.0,Cordless/Corded,Cordless
100401.0,Maximum Speed (rpm),600
100401.0,MFG Brand Name,Ryobi
100401.0,Number of Batteries Included,1
100401.0,Power Tool Features,No Additional Features
100401.0,Power Tool Product Type,Cordless
100401.0,Product Depth (in.),7
100401.0,Product Height (in.),6
100401.0,Product Weight (lb.),.5
100401.0,Product Width (in.),2
100401.0,Reconditioned,No
100401.0,Tools Product Type,Power Tool
100401.0,Variable Speed,Yes
100401.0,Voltage (volts),4
100402.0,Base Material,Die-Cast
100402.0,Bullet01,"Coverage up to 7,800 sq. ft."
100402.0,Bullet02,Adjustable 0 to 360° pattern
100402.0,Bullet03,Sturdy step spike
100402.0,Bullet04,Connect multiple sprinklers
100402.0,Bullet05,Brass head provides years of dependable water coverage
100402.0,Bullet06,For outdoor use and cold water only
100402.0,Bullet07,For outdoor applications only
100402.0,Commercial / Residential,Residential
100402.0,Coverage Area (sq. ft.),7800
100402.0,Decorative,No
100402.0,Fitting Size,"3/4"""
100402.0,Maximum Pressure (PSI),80
100402.0,Maximum Spray Distance (ft.),50
100402.0,MFG Brand Name,Orbit
100402.0,Motion Sensor,No
100402.0,Product Depth (in.),3
100402.0,Product Height (in.),11
100402.0,Product Width (in.),5.25
100402.0,Sprinkler Base Type,Spike
100403.0,Approximate Tile Size,1x6
100403.0,Break Strength (lb.),350 lb
100403.0,Bullet01,0.0409 sq ft per piece.
100403.0,Bullet02,"Grade 1, ceramic tile for wall, backsplash and countertop use"
100403.0,Bullet03,3/4 in. width x 6 in. length x 1/4 in. thick
100403.0,Bullet04,Glazed smooth finish with a medium sheen and a uniform appearance in tone
100403.0,Bullet05,P.E.I. Rating 0 is suitable for walls and residential use only
100403.0,Bullet06,Non-vitreous tile has water absorption of more than 7% for indoor use
100403.0,Bullet07,C.O.F. rating is not applicable for wall tile
100403.0,Bullet08,Not frost resistant
100403.0,Bullet09,Residential and commercial use
100403.0,Bullet11,"Don't forget your coordinating trim pieces, grout, backerboard, thinset, and installation tools"
100403.0,Bullet12,All online orders for this item ship via parcel ground and arrive in multiple boxes
100403.0,Bullet13,It is recommended you purchase a minimum of 10% overage to account for design cuts and patterns
100403.0,Bullet15,Sold by the piece. 0.11lbs per piece
100403.0,Color Family,Whites
100403.0,Color/Finish,Snow White
100403.0,Commercial / Residential,Commercial / Residential
100403.0,DCOF Rating,Not Tested
100403.0,Exact Dry SCOF Rating,
100403.0,Exact Wet SCOF Rating,
100403.0,Flooring Product Type,Decorative Accent & Border
100403.0,Glazed,Yes
100403.0,Indoor/Outdoor,Indoor
100403.0,MFG Brand Name,U.S. Ceramic Tile
100403.0,Mosaic Sub Unit Length (in.),
100403.0,Mosaic Sub Unit Width (in.),
100403.0,Number of Tiles per Case,1
100403.0,Product Length (in.),0.75
100403.0,Product Thickness (mm),6
100403.0,Product Width (in.),6
100403.0,Style Type,Traditional
100403.0,Suggested Grout Line Size,1/8
100403.0,Tile Features,"Chemical Resistant,Glazed"
100403.0,Tile Finish,Glossy
100403.0,Tile Material,Ceramic
100403.0,Tile Use,"Accent Wall,Backsplash,Bath Wall,Shower Wall"
100404.0,Allowable Ampacities,not specified
100404.0,Bullet01,For use with DTV II systems utilizing 2 speakers
100404.0,Bullet02,Allows wiring to be installed at rough-in stage before the media server is needed
100404.0,Bullet03,"Consists of (2) 1-speaker cables, a line-in cable, and an Ethernet cable"
100404.0,Bullet04,Kit includes all cables needed for the audio functionality of the media server
100404.0,Cable Type,Speaker Wire
100404.0,Cable/Wire Type,Coaxial Cable
100404.0,Certifications and Listings,No Certifications or Listings
100404.0,Commercial / Residential,Commercial / Residential
100404.0,Conductor Gauge,2
100404.0,Conductor Material,
100404.0,Direct Burial,Yes
100404.0,Electrical Product Type,Speaker Wire
100404.0,ENERGY STAR Certified,No
100404.0,Flame retardant,Yes
100404.0,Grounded,Yes
100404.0,Indoor/Outdoor,Indoor
100404.0,Jacketed,No
100404.0,Material,Cable
100404.0,MFG Brand Name,KOHLER
100404.0,Outer Color,Black
100404.0,Package Contents,"Audio accessory kit, hardware, installation instructions"
100404.0,Packaging,Coil
100404.0,Product Depth (in.),5.5
100404.0,Product Height (in.),5.25
100404.0,Product Length (ft.),25 ft
100404.0,Product Length (in.),300
100404.0,Product Width (in.),14.13
100404.0,Rated for in-wall,Yes
100404.0,Stranded or Solid,Solid
100404.0,Sunlight / UV Resistant,No
100404.0,Voltage (volts),0
100404.0,Wet Location Use,Yes
100404.0,Wire Cut Type,Pre-Cut Length
100404.0,Wire/Cable Length (ft.),25
100405.0,Assembled Depth (in.),8.25 in
100405.0,Assembled Height (in.),11.03 in
100405.0,Assembled Width (in.),10.5 in
100405.0,Bullet01,Single lever handle is simple to use and makes adjusting water temperature easy
100405.0,Bullet02,2-function spray head features spray and stream functions to help make kitchen tasks easier
100405.0,Bullet03,ProMotion technology provides smooth spray head control with minimal effort
100405.0,Bullet04,38 in. kink-resistant hose extends beyond the sink
100405.0,Bullet05,MasterClean spray face features an easy-to-clean surface that withstands mineral buildup
100405.0,Bullet06,"Ceramic disc valves exceed industry longevity standards, ensuring durable performance for life"
100405.0,Certifications and Listings,ADA Compliant
100405.0,Color Family,Stainless Steel
100405.0,Color/Finish,Vibrant Stainless
100405.0,Commercial / Residential,Commercial / Residential
100405.0,Connection size (in.),3/8 In.
100405.0,Extension length (in.),31
100405.0,Faucet Features,No Additional Features
100405.0,Faucet Included Components,"Cover Plate,Handles,Soap Dispenser,Supply Lines"
100405.0,Faucet type,Kitchen Faucet
100405.0,Flow rate (gallons per minute),1.8
100405.0,Handle Type,Lever
100405.0,Housing Material,Zinc
100405.0,Kitchen Faucet Type,Pull Out
100405.0,MFG Brand Name,KOHLER
100405.0,Number of Faucet Holes Required,"1,2,3,4"
100405.0,Spout height (in.),6.49
100405.0,Spout Reach (in.),8.25
100405.0,Spout Type,Mid Arc
100405.0,Touchless/Touch On,Neither
100405.0,Valve material,Ceramic
100406.0,Actuated Tool Type,Accessory
100406.0,Bullet01,"2.1-amp powered USB port charges all portable electronic devices, including tablets"
100406.0,Bullet02,On-board fuel gauge
100406.0,Bullet03,Compatible with all M12 battery packs
100406.0,Bullet04,Compatible with all M12 heated gear
100406.0,Color Family,Red
100406.0,MFG Brand Name,Milwaukee
100406.0,Power Tool Product Type,Powder Actuated
100406.0,Product Depth (in.),2.5
100406.0,Product Height (in.),6.75
100406.0,Product Width (in.),6
100406.0,Tools Product Type,Power Tool
100407.0,Assembled Depth (in.),50 in
100407.0,Assembled Height (in.),34 in
100407.0,Assembled Width (in.),28 in
100407.0,Assembly Required,No
100407.0,Auger diameter (in.),12
100407.0,Bullet01,24 in. clearing width; 21 in. intake height
100407.0,Bullet02,208cc electric start Cub Cadet 4-cycle OHV engine
100407.0,Bullet03,"Cool blue rust-resistant, non-marking, reversible skid shoes glide along surfaces for better maneuverability"
100407.0,Bullet04,6 forward 2 reverse self-propelled speeds for easy snow clearing at your pace push button electric start makes it incredibly easy to start in the tough winter conditions
100407.0,Bullet05,Push button electric start makes it incredibly easy to start in the tough winter conditions
100407.0,Bullet06,4-Way pitch control and chute rotation
100407.0,Bullet07,In-dash headlight allows you to clear your driveway any time of the day or night
100407.0,Bullet08,15 in. x 5 in. x-track tires provide solid traction in extreme weather conditions
100407.0,Bullet09,"Use with 5-Watt - 30 oil for best results, unit comes pre-filled with oil"
100407.0,Bullet10,Warranty is 3-year residential/1-year commercial
100407.0,Bullet11,"Delivered to your home, mostly assembled, simple instructions inside for attaching the handle"
100407.0,Bullet12,Model # 31AM53TR756
100407.0,CA (CARB) Compliant,CARB Compliant
100407.0,Certifications and Listings,No Certifications or Listings
100407.0,Chute rotation turning radius (Deg),200
100407.0,Clearing Surface Type,Gravel/ Paved
100407.0,Clearing tool included,Yes
100407.0,Clearing Width (In.),24 in
100407.0,Drive System,Self Propelled
100407.0,Engine Displacement (cc),208
100407.0,Engine Make,OEM Branded
100407.0,Engine torque (ft.-lb.),0
100407.0,Engine Type,4-cycle OHV
100407.0,Fuel tank capacity (gallons),0.5
100407.0,Ideal Snow Depth (In.),16
100407.0,Impeller diameter (in.),12
100407.0,Intake height (in.),21
100407.0,MFG Brand Name,Cub Cadet
100407.0,Number of Forward Speeds,6
100407.0,Number of Reverse Speeds,2
100407.0,Oil capacity (oz.),20
100407.0,Product Depth (in.),50
100407.0,Product Height (in.),34
100407.0,Product Weight (lb.),240
100407.0,Product Width (in.),28
100407.0,Recommended Oil type,5W-30
100407.0,Rust Resistant,Yes
100407.0,Snow Blower Features,"Headlight,Skid Shoes"
100407.0,Snow Blower Usage,Heavy
100407.0,Snow Equipment Product Type,Two Stage Gas Snow Blower
100407.0,Start Type,Electric
100407.0,Terrain,Uneven with Obstacles
100407.0,Tire height (in.),15
100407.0,Tire width (in.),5
100407.0,Traction,Wheel Drive
100407.0,Type of Snow,"Heavy, Wet"
100408.0,Bench & Stationary Tool Type,Stand
100408.0,Bullet01,"Compact, lightweight aluminum design for storage and travel"
100408.0,Bullet02,1000 lb. capacity (each)
100408.0,Bullet03,Legs provide superior support and fold for easy storage
100408.0,Bullet04,Transport latch allows a pair of stands to be easily transported together
100408.0,Bullet05,Includes 2 miter saw mounting brackets (DW7231) for use as a tool stand
100408.0,Bullet06,Includes DW7231 miter saw mounting brackets allowing use as a tool stand
100408.0,Bullet07,Miter saw not included
100408.0,Color Family,Silver
100408.0,MFG Brand Name,DEWALT
100408.0,Power Tool Product Type,Bench & Stationary
100408.0,Product Depth (in.),11 in
100408.0,Product Height (in.),32 in
100408.0,Product Weight (lb.),17
100408.0,Product Width (in.),36 in
100408.0,Table Height (in.),0
100408.0,Table Length (in.),0
100408.0,Table Width (in.),0
100408.0,Tool Stand Type,Multi-Use Work Station
100408.0,Tools Product Type,Power Tool
100409.0,Actual product thickness (in.),1.5
100409.0,Actual product width (in.),3.5
100409.0,Bullet01,Discover the Distinctive Difference You can see for yourself that this lumber is of the highest quality. Every piece meets the highest grading standards for strength and appearance
100409.0,Bullet02,"Use for decks, play structures, raised beds, planter boxes, retaining walls, walkways, outdoor furniture, landscaping and other outdoor projects where lumber is exposed to the elements"
100409.0,Bullet03,"Effective against termites, rot and fungal decay"
100409.0,Bullet04,Lifetime limited residential warranty
100409.0,Bullet05,Can be primed and painted or stained
100409.0,Bullet06,Hot dipped galvanized or stainless steel hardware recommended
100409.0,Bullet07,Safe and environmentally friendly
100409.0,Bullet20,Note: Product may vary by store.
100409.0,Chemical retention (lb./cu. ft.),0.05
100409.0,Contact Type Allowed,Above Ground
100409.0,MFG Brand Name,WeatherShield
100409.0,Nominal Product H x W (In.),2x4
100409.0,Nominal Product Length (ft.),8
100409.0,Nominal Product Length (in.),96
100409.0,Nominal product width (in.),4
100409.0,Nominal Width,4 in
100409.0,Pressure Treated,Yes
100409.0,Primed,No
100409.0,Product Depth (in.),2
100409.0,Product Height (in.),96
100409.0,Product Length (ft.),8 ft
100409.0,Product Length (in.),96
100409.0,Product Width (in.),4
100409.0,Stainable/Paintable,Stainable & Paintable
100409.0,Total area covered (sq. ft.),5
100409.0,Type of Pressure Treatment,MCA - Micronized Copper Azole
100410.0,A/C Cooling Rate (BTU/hr),12000
100410.0,A/C Coverage Area (sq. ft.),550
100410.0,Air Conditioner Product Type,Window Unit
100410.0,Air direction/circulation,4-way
100410.0,Amperage (amps),9.8
100410.0,Automatic shutoff,No
100410.0,BTU Cooling Rating,12000
100410.0,Bullet01,"To purchase this item in your local store, search item# 205139215"
100410.0,Bullet02,"12,000 BTU Window Air Conditioner"
100410.0,Bullet03,Estimated cooling area (550 sq. ft.) / Room Size: 22 ft. x 25 ft.
100410.0,Bullet04,Easy Installation Kit Included. Get comfortable with the greatest of ease. This window unit comes with our easy to use installation kit so you can set up your air conditioner with ease
100410.0,Bullet05,3-speeds: 3 cooling and fan speeds with Auto Cool keep your cool under control three powerful cooling and fan speeds allow you to control the temperature of your room at your pace
100410.0,Bullet06,"4-way Air Deflection, enjoy the cool air even more with our 4-way air direction by adjusting the deflection, air is directed up, down, left or right to move the air where it is needed most"
100410.0,Bullet07,Digital Electronic Touch Controls: control the temperature of your room with just a push of a button
100410.0,Bullet08,24-hour On/Off Timer lets you create a cooling schedule without wasting electricity an energy efficient programmable timer that can turn on your air conditioner before you arrive home or turn off after you leave
100410.0,Bullet09,Remote control that is stylish and easy to use which allows you to cool down from across the room
100410.0,Bullet10,Washable and reusable air filter saves money on replacements
100410.0,Bullet11,"Automatically restarts after a power failure, there are storms, high winds and extreme heat that can lead to power outages, keep you covered with Auto Restart, which automatically turns the unit back on when power is restored"
100410.0,Bullet12,Removes up to 3.3 pt. of moisture from the air in an hour to control humidity
100410.0,Bullet13,Product (W x H x D): 23-5/8 in. x 15 in. x 22-1/67 in.
100410.0,Bullet14,Voltage/60 Hz: 115
100410.0,Bullet15,Slide In-Out chassis type for easy installation
100410.0,Bullet16,Filter light reminder
100410.0,Bullet17,Energy efficiency rating of 11.3
100410.0,Certifications and Listings,1-UL Listed
100410.0,Color,White
100410.0,Color Family,White
100410.0,Controls,Digital
100410.0,Coverage Area (sq. ft.),550
100410.0,Decibel Rating,52 dBA
100410.0,Decibel Rating (Indoor),52 dBA
100410.0,Decibel Rating (Outdoor),60 dBA
100410.0,Energy Efficiency Ratio (EER),11.3
100410.0,ENERGY STAR Certified,No
100410.0,Filter light reminder,Yes
100410.0,Filter Type,Washable
100410.0,Heater included,No
100410.0,MFG Brand Name,LG Electronics
100410.0,Number of cool settings,3
100410.0,Number of Fan Speeds,3
100410.0,Product Depth (in.),22.1666666667
100410.0,Product Height (in.),15
100410.0,Product Weight (lb.),81
100410.0,Product Width (in.),23.625
100410.0,Remote Control,Yes
100410.0,Sleep setting,No
100410.0,Timer,Yes
100410.0,Voltage (volts),115
100410.0,Window opening maximum width (in.),39
100410.0,Window opening minimum height (in.),16
100410.0,Window opening minimum width (in.),27
100411.0,Antivibration,Yes
100411.0,Assembled Depth (in.),11.5 in
100411.0,Assembled Height (in.),11.5 in
100411.0,Assembled Width (in.),11.5 in
100411.0,Assembly Required,Yes
100411.0,Attachment capable,Yes
100411.0,Bullet01,Fixed-shaft power pruner with 20 in. cutting width cuts tough jobs down to size
100411.0,Bullet02,21.2 cc Power Boost Vortex 2-stroke engine handles professional-grade jobs
100411.0,Bullet03,Starting system technology helps reduce the pulling force required for ease of use
100411.0,Bullet04,14.9 oz. fuel tank capacity helps you stay on task without constant fill-ups
100411.0,Bullet05,Side-access chain-tensioning system for convenience
100411.0,Bullet06,Left and right handle grips for versatility
100411.0,Bullet07,Rubber grips offer comfort during operation
100411.0,Bullet08,7 ft. 9 in. length provides ample reach to cover more space
100411.0,Bullet09,Pruner design accommodates attachments (sold separately)
100411.0,Bullet10,Shoulder strap helps ensure mobility and comfort
100411.0,Bullet20,Note: Product may vary by store
100411.0,CA (CARB) Compliant,CARB Compliant
100411.0,Clutch,Centrifugal
100411.0,Commercial,Yes
100411.0,Engine Cycles,2 Cycle
100411.0,Engine Displacement (cc),21.2
100411.0,Engine Type,2 Cycle
100411.0,Fuel tank capacity (oz.),14.9
