product_uid,name,value
134047.0,Bullet04,Approved for exterior use with all types of treated lumber
134047.0,Coated,Y
134047.0,Drive Style,Phillips
134047.0,Driver bit included,No
134047.0,Fastener Callout Size,"#10 x 4"""
134047.0,Fastener Plating,Polymer
134047.0,Fastener Thread Type,Coarse
134047.0,Fastener Type,Wood Screw
134047.0,Fastener/Connector Material,Steel
134047.0,Finish,Polymer Coated
134047.0,Finish Family,Metallic
134047.0,Head Style,Bugle
134047.0,Indoor/Outdoor,Outdoor
134047.0,Measurement Standard,SAE
134047.0,MFG Brand Name,Grip-Rite
134047.0,Package Quantity,43
134047.0,Primary Use,For outdoor projects including decks and fences
134047.0,Product Weight (lb.),1
134047.0,Screw Length,4 in
134047.0,Self drilling,No
134047.0,Self tapping,No
134047.0,Size,#10
134047.0,Tamper Resistant,No
134080.0,Assembled Depth (in.),7 in
134080.0,Assembled Height (in.),4.5 in
134080.0,Assembled Width (in.),7 in
134080.0,Bullet01,The perfect finishing touch on a Veranda vinyl fence
134080.0,Bullet02,"Made of durable, low-maintenance vinyl"
134080.0,Bullet03,Fits a 4 in. x 4 in. vinyl post
134080.0,Bullet04,Installs easily with PVC glue
134080.0,MFG Brand Name,Veranda
134080.0,Product Depth (in.),7
134080.0,Product Height (in.),4.5
134080.0,Product Width (in.),7
134080.0,Stair Part Type,Post Cap/Top
134166.0,Bullet01,Stainless steel braiding over braided PVC for strength
134166.0,Bullet02,Manufactured with brass inserts
134166.0,Bullet03,Durable construction to last for years
134166.0,Bullet04,Easy to use for the contractor or homeowner
134166.0,Finish Family,Silver Metallic
134166.0,Material,Stainless Steel
134166.0,MFG Brand Name,Everbilt
134166.0,Product Depth (in.),1.25
134166.0,Product Height (in.),25.2
134166.0,Product Type,Supply Line WH
134166.0,Product Weight (lb.),.98
134166.0,Product Width (in.),1.25
134224.0,Approximate Tile Size,12x12
134224.0,Bullet01,"10 square feet, 10 pieces per case. Case weight is 60 lb."
134224.0,Bullet02,"Grade 1, first-quality natural travertine tile for floor, wall and countertop use"
134224.0,Bullet03,12 in. width x 12 in. length x 3/8 in. thick
134224.0,Bullet04,Smooth honed finish with a low sheen and random variation in tone
134224.0,Bullet05,P.E.I. Rating is not applicable for natural stone
134224.0,Bullet06,Semi-Vitreous flooring has water absorption of more than 3% but less than 7%
134224.0,Bullet07,C.O.F. .80 and above is recommended for commercial applications to meet or exceed ADA (Americans with Disabilities Act) Guidelines. Highly Skid Resistant. Indoor and outdoor use
134224.0,Bullet08,Completely frost resistant for indoor or outdoor applications; use a latex-modified thinset for acceptable bond strength
134224.0,Bullet09,Residential and commercial use
134224.0,Bullet11,"Don’t forget your coordinating trim pieces, grout, backerboard, thinset, and installation tools"
134224.0,Bullet12,All online orders for this item ship via common carrier or parcel ground and may arrive in multiple boxes
134224.0,Bullet13,It is recommended you purchase a minimum of 10% overage to account for design cuts and patterns
134224.0,Bullet14,This is a GREENGUARD Indoor Air Quality Certified and GREENGUARD Children & Schools Certified product
134224.0,Color Family,Beige / Cream
134224.0,Color/Finish,Beige
134224.0,Commercial / Residential,Commercial / Residential
134224.0,Exact Dry SCOF Rating,1.11
134224.0,Exact Wet SCOF Rating,1
134224.0,Flooring Product Type,Travertine Tile
134224.0,Indoor/Outdoor,Indoor
134224.0,MFG Brand Name,MS International
134224.0,Mosaic Sub Unit Length (in.),Not a Mosaic
134224.0,Mosaic Sub Unit Width (in.),Not a Mosaic
134224.0,Number of Tiles per Case,10
134224.0,Product Length (in.),12
134224.0,Product Thickness (mm),10
134224.0,Product Width (in.),12
134224.0,Style Type,Rustic
134224.0,Suggested Grout Line Size,1/8
134224.0,Tile Features,"Meets A.D.A. Requirements,Radiant/Underfloor Warming Heating"
134224.0,Tile Finish,Honed
134224.0,Tile Material,Travertine
134224.0,Tile Use,"Accent Wall,Backsplash,Bath Wall,Bath floor,Bedroom Floor,Countertop,Entry Way,Exterior Wall,Fireplace Facade,Hallway Floor,Kitchen Floor,Living Room Floor,Shower Wall,Shower floor"
134568.0,Bullet01,"Premium shower kit including acrylic base, clear glass sliding door and acrylic walls"
134568.0,Bullet02,CSA certified
134568.0,Bullet03,Reversible shower door
134568.0,Bullet04,Tempered 6 mm thick glass
134568.0,Bullet05,Clear glass
134568.0,Bullet06,5 year warranty
134568.0,Bullet07,"Acrylic walls, base and door included"
134568.0,Bullet08,Shower dimensions: 34 in. W x 34 in. D x 76 in. H
134568.0,Certifications and Listings,No Certifications or Listings
134568.0,Color Family,White
134568.0,Color/Finish,White / Clear glass / Chrome hardware
134568.0,Door Opening Height (In.),76
134568.0,Door Opening Width (In.),25
134568.0,Drain Location,Center
134568.0,Frame/Hardware Finish Family,Chrome
134568.0,Glass Style,Clear
134568.0,Hardware Included,Yes
134568.0,Material,Acrylic
134568.0,MFG Brand Name,OVE Decors
134568.0,Number of Shelves,0
134568.0,Product Weight (lb.),130
134568.0,Shape,Neo-angle Round
134568.0,Shower Depth (in.),34
134568.0,Shower Height (in.),76
134568.0,Shower Included Components,Hardware
134568.0,Shower Width (in.),34
135540.0,Bullet01,For fastening 3/16 in. wire rope
135540.0,Bullet02,Zinc-plated steel construction ensures reliable strength
135540.0,Bullet03,Rust resistant
135540.0,Bullet04,Includes 1 thimble and 3 clamps
135540.0,Fastener Type,Chain/Rope Accessory
135540.0,Finish Family,Metallic
135540.0,Material,Steel
135540.0,MFG Brand Name,Lehigh
135540.0,Package Quantity,1
135540.0,Product Depth (in.),0.66
135540.0,Product Height (in.),6
135540.0,Product Length (ft.),0.0 ft
135540.0,Product Length (in.),1
135540.0,Product Weight (lb.),0.21
135540.0,Product Width (in.),3
135540.0,Trade Size (in.),Other
135540.0,Vinyl coated,0
135540.0,Weight Capacity (lb.),0
135540.0,Weight per foot (lb.),0
135540.0,Welded,No
135540.0,Wire diameter (in.),0.187
136346.0,Assembled Depth (in.),192 in
136346.0,Assembled Height (in.),0.1 in
136346.0,Assembled Width (in.),384 in
136346.0,Assembly Required,Yes
136346.0,Automatic Cover System,No
136346.0,Bullet01,Solid brass anchors recess flush into the pool deck and don't interfere with pool use during summer months
136346.0,Bullet02,"All hardware, including solid brass anchors, hooks, springs and installation tool included"
136346.0,Bullet03,Safety cover system installs on your pool and removes in minutes (after initial installation)
136346.0,Bullet04,Generous 2 ft. overlap ensures complete coverage; pool size 16 ft. x 32 ft. - cover size 18 ft. x 34 ft. plus 4 ft. x 8 ft. right side step
136346.0,Bullet05,"Break-strength of over 4,000 lbs."
136346.0,Color Family,Greens
136346.0,Color/Finish,Green mesh
136346.0,Cover Length (ft.),34
136346.0,Cover Width (ft.),22
136346.0,Digital Control,No
136346.0,Fabric Type,Mesh Layer
136346.0,MFG Brand Name,Water Warden
136346.0,Outdoor Living Product Type,Pool/Spa/Sauna Accessory
136346.0,Pool Type,In-Ground Pool
136346.0,Product Weight (lb.),43
136346.0,Shape,Rectangular
136481.0,Assembled Depth (in.),21 in
136481.0,Assembled Height (in.),7 in
136481.0,Assembled Width (in.),17 in
136481.0,Assembly Required,Yes
136481.0,Bullet01,Wire mesh basket helps provide stability
136481.0,Bullet02,Coated with white epoxy for durability
136481.0,Bullet03,Ventilated design for your convenience
136481.0,Bullet04,Combine with other baskets (sold separately) to help create a complete drawer system
136481.0,Bullet05,Designed to fit the ClosetMaid drawer runner frame
136481.0,Color Family,White
136481.0,Handle Finish,White
136481.0,Included,Hardware
136481.0,Material,Steel
136481.0,MFG Brand Name,ClosetMaid
136481.0,Number of Compartments,1
136481.0,Product Height (in.),7
136481.0,Storage Product Type,Drawer Storage
136894.0,Amperage (amps),40
136894.0,Appliance Type,Electric Range
136894.0,Broiler Location,Oven
136894.0,Bullet01,4.8 cu. ft. capacity oven gives you space to cook more at once
136894.0,Bullet02,4 element electric range features two 8 in. and two 6 in. coil elements
136894.0,Bullet03,Even Baking Technology ensures that food comes out evenly
136894.0,Bullet04,High/Low Broil Options between 400°F - 500°F
136894.0,Bullet05,Convenient drawer at the bottom of the range gives you extra storage space in your kitchen
136894.0,Bullet06,Ready-Select Control knobs allow you to easily select options and cooking temperatures
136894.0,Bullet07,Hot surface indicator lights alert you when cooktop is still hot
136894.0,Bullet08,Large oven window makes it easier to see what's inside
136894.0,Bullet09,Color-coordinated backguard for a streamlined look
136894.0,Bullet10,Two oven racks for cooking multiple dishes at once
136894.0,Bullet11,Limited One-Year
136894.0,Capacity of Oven (cu. ft.),4.8
136894.0,Certifications and Listings,"1-UL Listed,ANSI Certified,CSA Listed"
136894.0,Cleaning Type,Manual Clean
136894.0,Color of Cooktop,Black
136894.0,Color/Finish,Black
136894.0,Color/Finish Family,Black
136894.0,Control Type,Electro-Mechanical
136894.0,Convection,No
136894.0,Convection Type,
136894.0,Cooktop Features,Indicator Light- Hot Surface Indicator Light
136894.0,Cooktop Surface Type,Coil
136894.0,Downdraft Exhaust,No
136894.0,Element No.1 Size (In.),6
136894.0,Element No.1 Type,Radiant
136894.0,Element No.1 Wattage,1250
136894.0,Element No.2 Size (In.),8
136894.0,Element No.2 Type,Radiant
136894.0,Element No.2 Wattage,2100
136894.0,Element No.3 Size (In.),6
136894.0,Element No.3 Type,Radiant
136894.0,Element No.3 Wattage,1250
136894.0,Element No.4 Size (In.),8
136894.0,Element No.4 Type,Radiant
136894.0,Element No.4 Wattage,2100
136894.0,Element No.5 Size (In.),0
136894.0,Element No.5 Type,(N/A)
136894.0,Element No.5 Wattage,0
136894.0,Element No.6 Size (In.),0
136894.0,Element No.6 Type,(N/A)
136894.0,Element No.6 Wattage,0
136894.0,Fuel Type,Electric
136894.0,Hidden Bake Element,No
136894.0,Included Items,No Additional Items Included
136894.0,MFG Brand Name,Frigidaire
136894.0,Number of Elements,4
136894.0,Oven Cleaning Options,Manual Clean
136894.0,Oven Features,"Built-In Clock,Interior Light,Oven Window"
136894.0,Oven Racks,2
136894.0,Oven Settings,No Specialty Settings
136894.0,Product Depth (in.),28.406
136894.0,Product Height (in.),47.75
136894.0,Product Weight (lb.),120
136894.0,Range Size,30 in.
136894.0,Range Type,Freestanding
136894.0,UL Listing,1-UL Listed
136894.0,Voltage (volts),240
136959.0,Bullet01,Fine-tunes course width adjustments quickly and easily
136959.0,Bullet02,Eliminates all nail holes from strapping
136959.0,Bullet03,No need to snap chalk lines
136959.0,Bullet04,Can be used on both wood and composite shingles and shakes
136959.0,Bullet05,Installs shingles and shakes up to 3x faster
136959.0,Bullet06,Package contains 2 tools
136959.0,Color Family,White
136959.0,MFG Brand Name,SBC
136959.0,Product Depth (in.),1
136959.0,Product Height (in.),6
136959.0,Product Length (in.),6
136959.0,Product Width (in.),1
136959.0,Tool type,Other
137173.0,Bullet01,3/4 in. bore
137173.0,Bullet02,Premium quality steel bearing with brass inner ring
137173.0,Bullet03,Assembly includes rubber cushion to reduce vibration
137173.0,Bullet04,Includes top-mounted oil port for easy lubrication
137173.0,Bullet05,Easy to install
137173.0,Evaporative Cooler Product Type,Part/Accessory
137173.0,Material,Steel
137173.0,MFG Brand Name,DIAL
137173.0,Part/Accessory Type,Other Part/Accessory
137173.0,Product Depth (in.),1 in
137173.0,Product Height (in.),2.3 in
137173.0,Product Weight (lb.),.32 lb
137173.0,Product Width (in.),4 in
137238.0,Art Classification,Contemporary Looks
137238.0,Bullet01,Peel and Stick
137238.0,Bullet02,Comes in. With 5 decors ranging in size from 5 in. W x 3 in. H to 17 in. W x 24 in. H
137238.0,Bullet03,Repositionable and removable with no sticky residue
137238.0,Bullet04,Easy to hang easy to remove
137238.0,Bullet05,Made in the USA
137238.0,Color,Black White
137238.0,Color Family,Whites
137238.0,Color/Finish,Whites
137238.0,Decor Product Type,Wallpaper Adhesive
137238.0,Hanging method,Self adhesive
137238.0,Indoor/Outdoor,Indoor
137238.0,MFG Brand Name,RoomMates
137238.0,Movable,Yes
137238.0,Product Depth (in.),0
137238.0,Product Height (in.),0
137238.0,Product Weight (lb.),0
137238.0,Product Width (in.),0
137238.0,Wall Decal Theme,Dry Erase
137238.0,Wall Decor Product Type,Wall Applique
137602.0,Brand/Model Compatibility,Mighty Mule Gate Openers
137602.0,Bullet01,"30% Residential energy efficient property tax credit, residential home owners can use this credit on a new operator system, accessories and installation"
137602.0,Bullet02,"Easy DIY (do it yourself) installation to most applications including fencing, posts or walls"
137602.0,Bullet03,Increases your savings on your electric bill and can increase your property value
137602.0,Bullet04,"Distant applications may require longer low voltage wire; available lengths include 100 ft. (RB509-100), 250 ft. (RB509-250) or 500 ft. (RB509-500)"
137602.0,Bullet05,Compatible with all Mighty Mule automatic gate openers
137602.0,Bullet06,Backed by a 12 month Mighty Mule warranty and technical support
137602.0,Commercial/Residential Use,Commercial / Residential
137602.0,Fencing Product Type,Gate Opener Part/Accessory
137602.0,MFG Brand Name,Mighty Mule
137602.0,Part/accessory type,Solar kit
137602.0,Product Depth (in.),1
137602.0,Product Height (in.),7.5
137602.0,Product Weight (lb.),4
137602.0,Product Width (in.),11
137892.0,Actual product thickness (in.),2.125
137892.0,Actual product width (in.),3
137892.0,Assembled Depth (in.),2.125 in
137892.0,Assembled Height (in.),91.5 in
137892.0,Assembled Width (in.),3 in
137892.0,Bullet01,"Transcend is a 5-step process, choose Trex post sleeves, caps and skirts (Steps 1 and 2), then choose a top rail, a bottom rail and balusters for a custom design (Steps 3-4)"
137892.0,Bullet02,91.5 in. Transcend white universal top or bottom rail is one of the three (3) component options for a top rail and one of two (2) component options bottom rail
137892.0,Bullet03,One 91.5 in. universal top or bottom rail
137892.0,Bullet04,25-year limited residential warranty
137892.0,Bullet05,Trex item #: WTUNIVTBR08
137892.0,MFG Brand Name,Trex
137892.0,Product Depth (in.),2.125 in
137892.0,Product Height (in.),91.5 in
137892.0,Product Length (ft.),8 ft
137892.0,Product Width (in.),3 in
137892.0,Stainable/Paintable,No
137892.0,Type,Railing
138215.0,Bullet01,Patented EZ lock and EZ drum mechanism for quick and easy change of wheels and sanding bands
138215.0,Bullet02,Highest value rotary tool kit with most assorted variety of attachments and accessories in a premium metal case
138215.0,Bullet03,Highest performing Dremel rotary motor with 20% more venting for cooler running
138215.0,Bullet04,Variable speed and electronic feedback to keep speed constant under load and avoid stalling
138215.0,Bullet05,"Includes: 4200 rotary tool with EZ change, 8 attachments, 64 accessories, 1 attachment adapter plus drive coupling, 2 accessory set plastic case, 1 metal case with top lid and bottom drawer"
138215.0,Bullet06,Replaceable motor brushes extend tool life
138215.0,Certifications and Listings,1-UL Listed
138215.0,Chuck Capacity,0.12
138215.0,Chuck Type,Keyed
138215.0,Cord Length (ft.),6
138215.0,Corded Tool Type,Rotary Tool
138215.0,Cordless/Corded,Corded
138215.0,Maximum Speed (rpm),35000
138215.0,MFG Brand Name,Dremel
138215.0,Power Tool Features,"Attachments Included,Case Included,No Tool Bit Change,Variable Speed"
138215.0,Power Tool Product Type,Corded
138215.0,Product Depth (in.),17.5
138215.0,Product Height (in.),8.5
138215.0,Product Weight (lb.),11.4
138215.0,Product Width (in.),8.75
138215.0,Reconditioned,No
138215.0,Tools Product Type,Power Tool
138215.0,Variable Speed,Yes
138243.0,Bullet01,Design: push pop top
138243.0,Bullet02,Oil rubbed bronze finish
138243.0,Bullet03,Solid brass material
138243.0,Bullet04,Drain size: 1.5 in.
138243.0,Bullet05,Installation type: compression threaded
138243.0,Bullet06,Limited lifetime warranty
138243.0,Color Family,Brown
138243.0,Color/Finish,Oil Rubbed Bronze
138243.0,Finish,Oil Rubbed Bronze
138243.0,Material,Brass
138243.0,MFG Brand Name,Premier Copper Products
138243.0,Plumbing Part Type,Bath Drain/Drain Assembly
138243.0,Product Depth (in.),2.25
138243.0,Product Height (in.),8.625
138243.0,Product Width (in.),2.25
138243.0,Strainer Included,No
138479.0,Bullet01,Aluminum pet patio doors will not fit correctly with vinyl sliding configurations – aluminum and vinyl are NOT INTERCHANGEABLE
138479.0,Bullet02,Adjustable to fit existing aluminum sliding door heights of 77-5/8 - 80-3/8 in. (other heights available)
138479.0,Bullet03,Flap size of 10-1/2 in. wide by 15 in. tall to accommodate large pets
138479.0,Bullet04,Ideal for pets weighing up to 90 lbs. and up to 10-1/2 in. wide
138479.0,Bullet05,Requires no changes to your existing door and can be installed within minutes without any tools using our simple step-by-step instructions
138479.0,Bullet06,Unit is comprised of a white aluminum-framed safety glass panel mounted above a plastic framed pet door
138479.0,Bullet07,White plastic pet door frame is dependable and stands up to everyday use
138479.0,Bullet08,Flexible vinyl flap is clear to allow pet to see through opening and non-toxic for added safety
138479.0,Bullet09,Comes with a rigid lock-out panel that slides into grooves on the inside of the frame and snaps into place to effectively lock the door
138479.0,Bullet10,Magnetic flap closure ensures a strong seal when door is not in use
138479.0,Bullet11,Lock-out panel and self-closing flap deter unwanted pests from entering your home
138479.0,Bullet12,Quick and easy installation with simple step-by-step instructions
138479.0,Bullet13,Panel can be installed in either a right or left hand sliding door opening
138479.0,Bullet14,Pet patio door has a standard rise of 8 in.; rise is the distance from the floor to the bottom of the pet door
138479.0,Bullet15,You may need to align your sliding patio door with the Ideal Pet patio door for a proper fit; please refer to the manufacturer's sliding door adjustment instructions for your brand of sliding patio door
138479.0,Electronic,No
138479.0,Lockable Flap/Panel,Yes
138479.0,Maximum Pet Weight (lb.),90
138479.0,MFG Brand Name,Ideal Pet
138479.0,Pet Door Mount Type,Sliding Door Inserts
138479.0,Pet Door Opening Width (in.) x Height (in.),10.5 x 15
138479.0,Product Depth (in.),2
138479.0,Product Height (in.),77.625
138479.0,Product Width (in.),15
138479.0,Type,Patio Door Insert
138537.0,Bullet01,"Drills tile, masonry, wood, metal and concrete"
138537.0,Bullet02,Innovative tungsten carbide plate suitable for multi-purpose applications
138537.0,Bullet03,"Sharp, multiple diamonds ground cutting edges for a high drilling rate, even in hard materials such as tiles and concretes"
138537.0,Bullet04,Sturdy drilling head for a long serviced life in drilling and impact drilling applications
138537.0,Bullet05,"Includes (1) 5/32 in. x 4 in. x 6 in., (1) 3/16 in. x 4 in. x 6 in., (1) 1/4 in. x 4 in. x 6 in., (1) 5/16 in. x 4 in. x 6 in., (1) 3/8 in. x 4 in. x 6 in."
138537.0,Color Family,Silver
138537.0,Material,Carbide
138537.0,MFG Brand Name,Bosch
138537.0,Power Tool Accessory Type,Other Accessory
138537.0,Power Tool Product Type,Power Tool Accessory
138537.0,Product Depth (in.),0.63
138537.0,Product Height (in.),6.5
138537.0,Product Weight (lb.),0.42
138537.0,Product Width (in.),2.86
138537.0,Tools Product Type,Power Tool
139358.0,Accessory type,Mounting Bracket
139358.0,Assembled Depth (in.),4 in
139358.0,Assembled Height (in.),4 in
139358.0,Assembled Width (in.),5 in
139358.0,Bullet01,Cast aluminum bracket provides strength and added security
139358.0,Bullet02,Ensures secure attachment to virtually any surface
139358.0,Bullet03,Includes stainless steel screws and mounting bolt cover
139358.0,Bullet04,Easy to install
139358.0,Material,PVC
139358.0,MFG Brand Name,RDI
139358.0,Product Depth (in.),4
139358.0,Product Height (in.),4
139358.0,Product Width (in.),5
139358.0,Stair Part Type,Accessory
139490.0,Approximate Lightbulb Length,18
139490.0,Average Life (hours),7500
139490.0,Bulb Diameter (In.),1
139490.0,Bulb Shape,Linear
139490.0,Bulb Type,Household
139490.0,Bullet01,Brightness:  590 lumens
139490.0,Bullet02,"Estimated Yearly Energy cost: $1.81 (Based on 3 hrs/day, 11µ/kWh. Costs depend on rates and use)"
139490.0,Bullet03,Life: 6.8 years  (Based on 3 hrs/day)
139490.0,Bullet04,Light Appearance: 5000K natural light
139490.0,Bullet05,Energy used: 15 watts
139490.0,Bullet06,Lumens/Watt: 39
139490.0,Bullet08,"T8 linear shape, bi-pin base"
139490.0,Bullet09,Ideal for use in living spaces in need of simulated natural daylight
139490.0,Bullet11,"Contains mercury: yes (for more info on clean-up and safe disposal, visit: epa.gov/cfl)"
139490.0,Commercial / Residential,Commercial / Residential
139490.0,ENERGY STAR Certified,No
139490.0,Indoor/Outdoor,Indoor
139490.0,Light Bulb Base Code,Bi-Pin
139490.0,Light Bulb Base Type,Bi-Pin
139490.0,Light Bulb Features,No additional features
139490.0,Light Bulb Shape Code,T8
139490.0,Light Color,Other Colors
139490.0,Light Output (lumens),590
139490.0,Lighting Technology,Fluorescent
139490.0,MFG Brand Name,Philips
139490.0,Number in Package,1
139490.0,Watt Equivalence,0
139490.0,Wattage (watts),15
140041.0,Bullet01,60 in. x 75 in. completely frameless shower door
140041.0,Bullet02,Stainless steel hardware finish
140041.0,Bullet03,Premium clear 1/4 in. (6 mm) durable ANSI Z97.1 tempered glass
140041.0,Bullet04,Wall mounted brackets; self-closing hinges
140041.0,Bullet05,Reversibly engineered for left and right handed door installation
140041.0,Bullet06,2 stationary clear glass panels
140041.0,Bullet07,Built in 2-tier glass shelving storage system
140041.0,Bullet08,Full-length premium clear leakage seals
140041.0,Bullet09,Installation hardware included
140041.0,Bullet10,No out-of-plumb adjustability
140041.0,Bullet11,5-year limited warranty
140041.0,Bullet12,Shower base not included
140041.0,Certifications and Listings,ANSI Certified
140041.0,Door Glass Thickness (in.),"5/16"""
140041.0,Door Height (in.),75
140041.0,Door Type,Pivot/Hinged
140041.0,Door Type,"Frameless,Pivot"
140041.0,Door Width (in.),60
140041.0,Double Hinged,Yes
140041.0,Fits Opening Height (in.),75
140041.0,Fits Opening Width (in.),60 in.
140041.0,Frame Type,Frameless
140041.0,Frame/Hardware Finish Family,Nickel
140041.0,Glass Style,Clear
140041.0,Handle Finish,Nickel
140041.0,Handle Style,Bar
140041.0,Hardware Included,Yes
140041.0,MFG Brand Name,Aston
140041.0,Product Depth (in.),1
140041.0,Product Height (in.),75
140041.0,Product Weight (lb.),97
140041.0,Product Width (in.),60
140041.0,Tub/Shower,Shower
140186.0,Actual Color Temperature (K),2800
140186.0,Average Life (hours),2000
140186.0,Bulb Diameter (In.),0.375
140186.0,Bulb Finish,Clear
140186.0,Bulb Shape,Decorative Candle
140186.0,Bulb Type,Specialty
140186.0,Bullet01,Brightness: 250 Lumens
140186.0,Bullet02,"Estimated yearly energy cost: $2.41 (based on 3 hours/day, 11¢/kWh. cost depends on rates and use)"
140186.0,Bullet03,Life: 1.8 years (based on 3 hour per day)
140186.0,Bullet04,Light appearance: 2800K (soft white)
140186.0,Bullet05,Energy used: 20-Watt
140186.0,Bullet06,Lumens per Watt: 12.5
140186.0,Bullet07,Uses 0% less energy compared to a standard incandescent light bulb
140186.0,Bullet08,For use with enclosed 12-Volt fixtures
140186.0,Bullet09,Ideal for accent lighting around the home and garden
140186.0,Bullet10,G4 bi-pin base
140186.0,Color Temperature,Bright White
140186.0,ENERGY STAR Certified,No
140186.0,Indoor/Outdoor,Outdoor
140186.0,Light Bulb Base Code,Bi-Pin
140186.0,Light Bulb Base Type,Bi-Pin
140186.0,Light Bulb Features,Dimmable
140186.0,Light Bulb Shape Code,T3
140186.0,Light Output (lumens),250
140186.0,Lighting Technology,Halogen
140186.0,MFG Brand Name,Philips
140186.0,Number in Package,2
140186.0,Product Depth (in.),0.41
140186.0,Product Height (in.),5
140186.0,Product Width (in.),3
140186.0,Specialty Bulb Type,Household / General Purpose
140186.0,Watt Equivalence,0
140186.0,Wattage (watts),20
140486.0,Approximate Tile Size,12x12
140486.0,Bullet01,"1 square foot per piece, each piece sold individually. Piece weight equals 3.2 lb."
140486.0,Bullet02,"Grade 1, glass tile for floor, wall and backsplash use"
140486.0,Bullet03,12 in. width x 12 in. length x 8 mm thick mesh-mounted mosaic
140486.0,Bullet04,Unglazed smooth finish with a high/low sheen and a random variation in tone
140486.0,Bullet05,P.E.I. Rating 0 is suitable for walls and residential use only
140486.0,Bullet06,Semi-Vitreous flooring has water absorption of more than 3% but less than 7% for indoor use
140486.0,Bullet07,C.O.F. greater than .50 recommended for standard residential applications and is marginally skid resistant. Indoor use
140486.0,Bullet08,Not frost resistant
140486.0,Bullet09,Residential and commercial use
140486.0,Bullet11,"Don’t forget your coordinating trim pieces, grout, backerboard, thinset and installation tools"
140486.0,Bullet12,All online orders for this item ship via parcel ground and may arrive in multiple boxes
140486.0,Bullet13,It is recommended you purchase a minimum of 10% overage to account for design cuts and patterns
140486.0,Color Family,Browns / Tans
140486.0,Color/Finish,Tan
140486.0,Commercial / Residential,Commercial / Residential
140486.0,Flooring Product Type,Mosaic Tile
140486.0,MFG Brand Name,Jeffrey Court
140486.0,Mosaic Sub Unit Length (in.),Random
140486.0,Mosaic Sub Unit Width (in.),Random
140486.0,Number of Tiles per Case,1
140486.0,Product Length (in.),12
140486.0,Product Thickness (mm),10
140486.0,Product Width (in.),12
140486.0,Style Type,Stone Look
140486.0,Suggested Grout Line Size,1/8
140486.0,Tile Features,No Additional Features
140486.0,Tile Finish,Matte
140486.0,Tile Material,Glass
140486.0,Tile Use,"Accent Wall,Backsplash,Bath Wall,Fireplace Facade,Shower Wall"
140684.0,Bullet01,"Welded, galvanized steel fencing for strength and durability"
140684.0,Bullet02,20-Gauge steel wire offers flexibility and light weight
140684.0,Bullet03,Galvanized prior to weaving for longer-lasting rust protection
140684.0,Bullet04,"1 in. Hexagonal mesh for confinement and support of animals, plants, soil or compost materials"
140684.0,Bullet05,For residential use
140684.0,Color Family,Silver
140684.0,Commercial/Residential Use,Residential
140684.0,Fence Application,"Garden,Security"
140684.0,Fencing Product Type,Welded Fencing
140684.0,Gauge,20
140684.0,Material,Metal
140684.0,Mesh Size (in.),2 in
140684.0,MFG Brand Name,YARDGARD
140684.0,Product Depth (in.),0.25
140684.0,Product Height (in.),36
140684.0,Product Length (ft.),50 ft
140684.0,Product Weight (lb.),12.007
140684.0,Product Width (in.),600
140684.0,Type,Hardware cloth
140684.0,Vinyl coated,0
142112.0,Actual backer rail length (in.),72
142112.0,Actual backer rail thickness (in.),1.5
142112.0,Actual backer rail width (in.),2.5
142112.0,Actual panel height (in.),68.5
142112.0,Actual panel thickness (in.),2.5
142112.0,Actual panel width (in.),72
142112.0,Actual picket length (ft.),4
142112.0,Actual picket thickness (in.),.55
142112.0,Actual picket width (in.),3
142112.0,Bullet01,Lattice top adds unique visual appeal to any yard or garden
142112.0,Bullet02,Natural cedar can be painted or stained to complement your home’s exterior
142112.0,Bullet03,68-1/2 in. panel height allows for adequate ground clearance while maintaining a 6 ft. finished installed height to conform too many local code restrictions
142112.0,Bullet04,For permanent or temporary fence installations
142112.0,Color Family,Wood
142112.0,Commercial/Residential Use,Commercial / Residential
142112.0,Contact Type Allowed,Ground Contact
142112.0,Fence Application,"Decorative,Garden,Privacy,Security"
142112.0,Fencing Product Type,Wood Fence Panels
142112.0,Fencing Style,Lattice Top
142112.0,Hardware Included,Yes
142112.0,Material,Wood
142112.0,MFG Brand Name,Signature Development
142112.0,Nominal backer rail length (in.),72
142112.0,Nominal backer rail thickness (in.),2
142112.0,Nominal backer rail width (in.),3
142112.0,Nominal panel depth (in.),3
142112.0,Nominal panel height (ft.),6
142112.0,Nominal panel width (ft.),6
142112.0,Nominal picket length (ft.),4
142112.0,Nominal picket thickness (in.),1
142112.0,Nominal picket width (in.),4
142112.0,Number of pickets for panels,25
142112.0,Number of rails for panels,3
142112.0,Panel Assembly,Unassembled Panel
142112.0,Pressure Treated,No
142112.0,Product Weight (lb.),50
142112.0,Recommended Fastener,Screws
142112.0,Stainable/Paintable,Stainable & Paintable
142112.0,Structure type,Permanent or temporary
142128.0,Assembled Depth (in.),46.5 in
142128.0,Assembled Height (in.),6 in
142128.0,Assembled Width (in.),25 in
142128.0,Bullet01,Seat dimensions: 24 in. D x 24 in. W x 5.5 in. thick
142128.0,Bullet02,Back dimensions: 22.5 in. D x 25 in. W x 6 in. thick
142128.0,Bullet03,Durable outdoor polyester fabric is UV treated to resist fading for longer lasting vibrant color
142128.0,Bullet04,Outdoor fabric is UV treated to resist fading for longer lasting vibrant color
